ApplicationDocsID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,VerificationStatus
42351,021924,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021924s000TOC.html,2008-09-04 00:00:00,INDEX ONLY - content not screened for IND information
42352,021929,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021929_symbicort_toc.html,2008-10-30 00:00:00,INDEX ONLY - content not screened for IND information
42353,021929,SUPPL,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021929Orig1s012.pdf,2012-03-02 00:00:00,INDEX ONLY - content not screened for IND information
42354,021936,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/021936Orig1s000TOC.html,2015-07-02 00:00:00,INDEX ONLY - content not screened for IND information
42355,021947,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021947s000FentoraTOC.html,2007-12-06 00:00:00,INDEX ONLY - content not screened for IND information
42356,021949,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021949_budesonide_toc.html,2008-11-17 00:00:00,INDEX ONLY - content not screened for IND information
42357,021951,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021951_absorica_toc.html,2013-05-24 00:00:00,INDEX ONLY - content not screened for IND information
42358,021952,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021952_claritin_toc.html,2009-08-27 00:00:00,INDEX ONLY - content not screened for IND information
42359,021959,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021959TOC.html,2008-07-08 00:00:00,INDEX ONLY - content not screened for IND information
42360,021961,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021961_simvastatin_toc.html,2009-02-02 00:00:00,INDEX ONLY - content not screened for IND information
42361,021963,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021963TOC.html,2008-03-14 00:00:00,INDEX ONLY - content not screened for IND information
42362,021964,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021964s000TOC.html,2008-06-03 00:00:00,INDEX ONLY - content not screened for IND information
42363,021968,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021938s000_021968s000_Stutent.html,2006-04-06 00:00:00,INDEX ONLY - content not screened for IND information
42364,021968,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021968_s003_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
42365,021968,SUPPL,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021968_s006_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
42366,021977,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021977s000TOC.html,2007-04-05 00:00:00,INDEX ONLY - content not screened for IND information
42367,021980,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021980s000TOC.html,2008-02-22 00:00:00,INDEX ONLY - content not screened for IND information
42368,021985,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021985s000TOC.html,2007-04-30 00:00:00,INDEX ONLY - content not screened for IND information
42369,021986,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021986_s001_s002.pdf,2011-09-22 00:00:00,INDEX ONLY - content not screened for IND information
42370,021990,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021990_exforge_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
42371,021992,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021992s000TOC.html,2008-06-13 00:00:00,INDEX ONLY - content not screened for IND information
42372,021993,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021993_claritin_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
42373,021994,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021994s000TOC.html,2008-05-07 00:00:00,INDEX ONLY - content not screened for IND information
42374,021995,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021995s000TOC.html,2006-12-13 00:00:00,INDEX ONLY - content not screened for IND information
42375,021995,SUPPL,14,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021995Orig1s014.pdf,2015-03-11 00:00:00,INDEX ONLY - content not screened for IND information
42376,021996,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021996_alaway_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
42377,021998,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021998_planb_onestep_toc.html,2009-11-24 00:00:00,INDEX ONLY - content not screened for IND information
42378,021998,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/021998Orig1s002.pdf,2015-11-17 00:00:00,INDEX ONLY - content not screened for IND information
42379,021999,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021999s000_TOC.html,2007-03-30 00:00:00,INDEX ONLY - content not screened for IND information
42380,021999,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021999Orig1s004.pdf,2014-08-05 00:00:00,INDEX ONLY - content not screened for IND information
42381,022000,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022000s000TOC.html,2007-08-31 00:00:00,INDEX ONLY - content not screened for IND information
42382,022000,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022000Orig1s005.pdf,2015-03-09 00:00:00,INDEX ONLY - content not screened for IND information
42383,022001,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022001s000TOC.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
42384,022003,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022003s000_NoxafilTOC.html,2006-11-09 00:00:00,INDEX ONLY - content not screened for IND information
42385,022010,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022010_septocaine_toc.html,2008-09-05 00:00:00,INDEX ONLY - content not screened for IND information
42386,022014,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022014_evamist_toc.html,2009-04-22 00:00:00,INDEX ONLY - content not screened for IND information
42387,022020,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022020_protonix_toc.html,2009-03-31 00:00:00,INDEX ONLY - content not screened for IND information
42388,022021,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022021TOC.html,2008-03-14 00:00:00,INDEX ONLY - content not screened for IND information
42389,022023,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022023Orig1s004.pdf,2014-01-17 00:00:00,INDEX ONLY - content not screened for IND information
42390,022025,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022025_totect_toc.html,2009-11-24 00:00:00,INDEX ONLY - content not screened for IND information
42391,022026,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022026_amlodipine_toc.html,2009-02-02 00:00:00,INDEX ONLY - content not screened for IND information
42392,022027,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022027_noxafil_toc.html,2008-09-05 00:00:00,INDEX ONLY - content not screened for IND information
42393,022028,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022028_cosyntropin_toc.html,2009-08-03 00:00:00,INDEX ONLY - content not screened for IND information
42394,022029,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022029TOC.html,2010-05-03 00:00:00,INDEX ONLY - content not screened for IND information
42395,022030,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022030s000TOC.html,2009-02-26 00:00:00,INDEX ONLY - content not screened for IND information
42396,022037,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022037_intuniv_toc.html,2010-07-09 00:00:00,INDEX ONLY - content not screened for IND information
42397,022038,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022038s000_divigel_toc.html,2009-12-30 00:00:00,INDEX ONLY - content not screened for IND information
42398,022042,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022042_evista_toc.html,2009-03-12 00:00:00,INDEX ONLY - content not screened for IND information
42399,022043,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022043_invega_toc.html,2009-05-28 00:00:00,INDEX ONLY - content not screened for IND information
42400,022045,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022045s000TOC.html,2008-02-22 00:00:00,INDEX ONLY - content not screened for IND information
42401,022048,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022048s000_022223s000_TOC.html,2008-07-08 00:00:00,INDEX ONLY - content not screened for IND information
42402,022052,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022052_zyflo_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
42403,022056,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022056_prilosec_toc.html,2010-03-16 00:00:00,INDEX ONLY - content not screened for IND information
42404,022059,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022059s000TOC.html,2007-05-09 00:00:00,INDEX ONLY - content not screened for IND information
42405,022064,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022064_xyzal_toc.html,2008-10-15 00:00:00,INDEX ONLY - content not screened for IND information
42406,022065,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022065TOC.html,2008-03-24 00:00:00,INDEX ONLY - content not screened for IND information
42407,022067,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022067_flo-pred_toc.html,2010-02-24 00:00:00,INDEX ONLY - content not screened for IND information
42408,022072,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021986_022072_SprycelTOC.html,2006-09-06 00:00:00,INDEX ONLY - content not screened for IND information
42409,022074,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022074s000TOC.html,2007-11-06 00:00:00,INDEX ONLY - content not screened for IND information
42410,022083,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022083_exelon_toc.html,2009-05-28 00:00:00,INDEX ONLY - content not screened for IND information
42411,022088,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022088s000TOC.html,2007-07-30 00:00:00,INDEX ONLY - content not screened for IND information
42412,022090,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022090s000TOC.html,2008-08-19 00:00:00,INDEX ONLY - content not screened for IND information
42413,022101,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022101_nexium_toc.html,2010-03-17 00:00:00,INDEX ONLY - content not screened for IND information
42414,022102,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022102_calomist_toc.html,2009-04-14 00:00:00,INDEX ONLY - content not screened for IND information
42415,022106,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022106TOC.html,2008-03-14 00:00:00,INDEX ONLY - content not screened for IND information
42416,022107,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022107_tekturna_toc.html,2008-10-27 00:00:00,INDEX ONLY - content not screened for IND information
42417,022108,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022108s000TOC.html,2009-04-07 00:00:00,INDEX ONLY - content not screened for IND information
42418,022110,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022110s000TOC.html,2009-11-25 00:00:00,INDEX ONLY - content not screened for IND information
42419,022113,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022113_advil_toc.html,2012-09-06 00:00:00,INDEX ONLY - content not screened for IND information
42420,022115,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022115s000TOC.html,2010-02-14 00:00:00,INDEX ONLY - content not screened for IND information
42421,022116,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022116_lexiva_toc.html,2009-11-10 00:00:00,INDEX ONLY - content not screened for IND information
42422,022118,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022118_fenofibrate_toc.html,2008-10-30 00:00:00,INDEX ONLY - content not screened for IND information
42423,022119,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022119Orig1s001.pdf,2012-03-02 00:00:00,INDEX ONLY - content not screened for IND information
42424,022122,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/Voltaren_022122.html,2008-02-22 00:00:00,INDEX ONLY - content not screened for IND information
42425,022128,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022128_selzentry_toc.html,2007-10-05 00:00:00,INDEX ONLY - content not screened for IND information
42426,022137,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022137_fludarabine_toc.html,2008-11-17 00:00:00,INDEX ONLY - content not screened for IND information
42427,022138,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022138_020164_lovenox_enoxaparin_sodium_toc.html,2009-03-24 00:00:00,INDEX ONLY - content not screened for IND information
42428,022145,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022145_Isentress.html,2008-02-22 00:00:00,INDEX ONLY - content not screened for IND information
42429,022145,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022145Orig1s004.pdf,2012-04-13 00:00:00,INDEX ONLY - content not screened for IND information
42430,022148,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022148_cymbalta_toc.html,2008-09-05 00:00:00,INDEX ONLY - content not screened for IND information
42431,022150,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022150_firazyr_toc.html,2011-10-03 00:00:00,INDEX ONLY - content not screened for IND information
42432,022155,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022155s000TOC.html,2008-05-21 00:00:00,INDEX ONLY - content not screened for IND information
42433,022157,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022157_xyzal_toc.html,2010-04-01 00:00:00,INDEX ONLY - content not screened for IND information
42434,022160,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022160_oxaliplatin_toc.html,2010-05-06 00:00:00,INDEX ONLY - content not screened for IND information
42435,022165,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022165s000TOC.html,2010-05-27 00:00:00,INDEX ONLY - content not screened for IND information
42436,022172,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022172s000_seroquel_xr_toc.html,2010-01-05 00:00:00,INDEX ONLY - content not screened for IND information
42438,022180,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022180s000TOC.html,2009-11-25 00:00:00,INDEX ONLY - content not screened for IND information
42439,022181,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022181TOC.html,2008-03-24 00:00:00,INDEX ONLY - content not screened for IND information
42440,022186,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022186_akfluor_toc.html,2009-08-26 00:00:00,INDEX ONLY - content not screened for IND information
42441,022187,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022187TOC.html,2008-03-17 00:00:00,INDEX ONLY - content not screened for IND information
42442,022193,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022193_navstel_toc.html,2009-09-21 00:00:00,INDEX ONLY - content not screened for IND information
42443,022196,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022196s000TOC.html,2009-07-22 00:00:00,INDEX ONLY - content not screened for IND information
42444,022198,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022198_sancuso_toc.html,2009-09-30 00:00:00,INDEX ONLY - content not screened for IND information
42445,022200,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022200Orig1s000TOC.html,2012-06-12 00:00:00,INDEX ONLY - content not screened for IND information
42446,022200,SUPPL,8,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022200Orig1s008.pdf,2014-08-05 00:00:00,INDEX ONLY - content not screened for IND information
42447,022201,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022201s000_TOC.html,2009-02-17 00:00:00,INDEX ONLY - content not screened for IND information
42448,022202,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022202_zipsor_toc.html,2010-04-21 00:00:00,INDEX ONLY - content not screened for IND information
42449,022204,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022204s000_gelnique_toc.html,2010-05-13 00:00:00,INDEX ONLY - content not screened for IND information
42450,022205,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022205_giazo_toc.html,2013-06-04 00:00:00,INDEX ONLY - content not screened for IND information
42451,022206,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022206s000TOC.html,2008-11-14 00:00:00,INDEX ONLY - content not screened for IND information
42452,022207,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022195_022207_morphine_toc.html,2009-04-01 00:00:00,INDEX ONLY - content not screened for IND information
42453,022217,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022217_valturna_toc.html,2010-05-06 00:00:00,INDEX ONLY - content not screened for IND information
42454,022219,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022219Orig1AveedTOC.html,2016-03-28 00:00:00,INDEX ONLY - content not screened for IND information
