document_id,url,pdf_page,terms,applications,lesson_hints,manual_status
967154ca3e2d738edf352b17,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217722Orig1s000IntegratedR.pdf,81,may_proceed; pre_ind,217722,cmc-controls; cmc-stability,Unreviewed strong-term hit
967154ca3e2d738edf352b17,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217722Orig1s000IntegratedR.pdf,94,pre_ind,217722,nonclinical-safety; cmc-material; clinical,Unreviewed strong-term hit
967154ca3e2d738edf352b17,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217722Orig1s000IntegratedR.pdf,95,pre_ind,217722,nonclinical-pkpd; nonclinical-safety; cmc-material,Unreviewed strong-term hit
967154ca3e2d738edf352b17,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217722Orig1s000IntegratedR.pdf,96,pre_ind,217722,nonclinical-pkpd,Unreviewed strong-term hit
967154ca3e2d738edf352b17,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217722Orig1s000IntegratedR.pdf,134,pre_ind,217722,nonclinical-safety; cmc-material; clinical,Unreviewed strong-term hit
967154ca3e2d738edf352b17,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217722Orig1s000IntegratedR.pdf,149,pre_ind,217722,nonclinical-pkpd; nonclinical-safety; cmc-material; clinical,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,23,clinical_hold,217900,nonclinical-pkpd,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,24,clinical_hold,217900,nonclinical-pkpd; clinical,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,36,initial_ind; pre_ind,217900,nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,39,clinical_hold,217900,clinical,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,151,clinical_hold,217900,nonclinical-pkpd,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,200,clinical_hold,217900,,Unreviewed strong-term hit
969dd84149ae803e5a9c3209,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217900Orig1s000MultidisciplineR.pdf,203,clinical_hold,217900,nonclinical-pkpd,Unreviewed strong-term hit
96a7032ebf1f77d215fe4229,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214962Orig2s000SumR.pdf,7,pre_ind,214962,nonclinical-pkpd,Unreviewed strong-term hit
96aa96c6e0eb3bec5882ec11,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/212304Orig1s000ClinPharmR.pdf,48,pre_ind,212304,nonclinical-pkpd; cmc-controls; cmc-stability,Unreviewed strong-term hit
96b535ecd116c65d96e7e190,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761286Orig1s000IntegratedR.pdf,56,pre_ind,761286,clinical,Unreviewed strong-term hit
96b535ecd116c65d96e7e190,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761286Orig1s000IntegratedR.pdf,72,pre_ind,761286,,Unreviewed strong-term hit
96b535ecd116c65d96e7e190,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761286Orig1s000IntegratedR.pdf,136,investigator_brochure,761286,,Unreviewed strong-term hit
96b535ecd116c65d96e7e190,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761286Orig1s000IntegratedR.pdf,159,initial_ind; pre_ind,761286,cmc-controls,Unreviewed strong-term hit
96d298d06fda32ce0100528d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/212304Orig1s000PharmR.pdf,8,pre_ind,212304,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-material; clinical-dose,Unreviewed strong-term hit
9723cc699c00eb8cc5a26f87,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219379Orig1s000,219389Orig1s000MultidisciplineR.pdf",32,may_proceed; pre_ind,219379; 219389,cmc-controls; clinical,Unreviewed strong-term hit
9723cc699c00eb8cc5a26f87,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219379Orig1s000,219389Orig1s000MultidisciplineR.pdf",36,pre_ind,219379; 219389,nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
97637ac49275b650de222f91,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218275Orig1s000IntegratedR.pdf,60,may_proceed,218275,clinical,Unreviewed strong-term hit
97637ac49275b650de222f91,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218275Orig1s000IntegratedR.pdf,240,may_proceed,218275,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
976c85e45b1a9fd3ea7c3ad0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761183Orig1s000AdminCorres.pdf,35,clinical_hold,761183,nonclinical-pharmacology,Unreviewed strong-term hit
978ed6a0514b3acc9e68b964,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000MultidisciplineR.pdf,35,clinical_hold; initial_ind,214801,clinical,Unreviewed strong-term hit
978ed6a0514b3acc9e68b964,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000MultidisciplineR.pdf,37,clinical_hold,214801,clinical,Unreviewed strong-term hit
978ed6a0514b3acc9e68b964,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000MultidisciplineR.pdf,190,investigator_brochure,214801,,Unreviewed strong-term hit
97914294628def99ef7fe9df,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/125276Orig1s112.pdf,205,pre_ind,125276,,Unreviewed strong-term hit
97b4666314e0b40c01b46f92,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761355Orig1s000ClinPharmR.pdf,7,pre_ind,761355,nonclinical-pkpd,Unreviewed strong-term hit
97c7fce7550c22f9adce9aa0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/125276Orig1s131.pdf,203,pre_ind,125276,nonclinical-pharmacology,Unreviewed strong-term hit
97c7fce7550c22f9adce9aa0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/125276Orig1s131.pdf,226,pre_ind,125276,nonclinical-safety,Unreviewed strong-term hit
97cff51e0d368efb217d3898,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761258Orig1s000MultidisciplineR.pdf,33,may_proceed,761258,,Unreviewed strong-term hit
97cff51e0d368efb217d3898,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761258Orig1s000MultidisciplineR.pdf,34,may_proceed,761258,,Unreviewed strong-term hit
97cff51e0d368efb217d3898,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761258Orig1s000MultidisciplineR.pdf,43,initial_ind,761258,nonclinical-pharmacology; nonclinical-safety,Unreviewed strong-term hit
97cff51e0d368efb217d3898,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761258Orig1s000MultidisciplineR.pdf,298,may_proceed,761258,clinical,Unreviewed strong-term hit
97cff51e0d368efb217d3898,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761258Orig1s000MultidisciplineR.pdf,306,initial_ind,761258,nonclinical-pharmacology; nonclinical-safety,Unreviewed strong-term hit
983a9304068392418b546142,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/219627Orig1s000MultidisciplineR.pdf,25,may_proceed; pre_ind,219627,nonclinical-package; cmc-controls; cmc-stability,Unreviewed strong-term hit
985594ded3a996cd6ce4c6c3,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216830Orig1s000AdminCorres.pdf,9,pre_ind,216830,,Unreviewed strong-term hit
9864419a026e4ab67f7aed67,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/208232Orig1s000PharmR.pdf,22,initial_ind,208232,nonclinical-safety; cmc-material; cmc-controls,Unreviewed strong-term hit
9864419a026e4ab67f7aed67,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/208232Orig1s000PharmR.pdf,25,clinical_hold,208232,nonclinical-safety; nonclinical-package; cmc-material; cmc-controls,Unreviewed strong-term hit
98b1cf539dcb380279ace19a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/205832Orig1s013.pdf,65,pre_ind,205832,nonclinical-package; clinical,Unreviewed strong-term hit
98c633be4229d15e25c76e9a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219042Orig1s000OtherR.pdf,29,investigator_brochure,219042,nonclinical-pkpd; clinical-dose,Unreviewed strong-term hit
98ecc3ffedec24c270762dc8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217242Orig1s000AdminCorres.pdf,5,pre_ind,217242,nonclinical-package; clinical,Unreviewed strong-term hit
9942379d65ae44823f92890c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219019Orig1s000OtherR.pdf,33,clinical_hold,219019,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
9942379d65ae44823f92890c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219019Orig1s000OtherR.pdf,62,pre_ind,219019,nonclinical-safety; clinical,Unreviewed strong-term hit
9984a02c709fec30d656e72a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216482Orig1s000AdminCorres.pdf,3,pre_ind,216482,nonclinical-safety; cmc-material,Unreviewed strong-term hit
9984a02c709fec30d656e72a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216482Orig1s000AdminCorres.pdf,4,pre_ind,216482,nonclinical-safety; cmc-material,Unreviewed strong-term hit
998d7d95688b2e895ee6f76c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/216593Orig2s000MedR.pdf,24,pre_ind,216593,,Unreviewed strong-term hit
998d7d95688b2e895ee6f76c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/216593Orig2s000MedR.pdf,42,investigator_brochure,216593,nonclinical-pkpd; clinical,Unreviewed strong-term hit
998f4cb85b284a52f8ea8e60,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216117Orig1s000MultidisciplineR.pdf,12,pre_ind,216117,nonclinical-pkpd,Unreviewed strong-term hit
99bad6bfebb47a83dc4f4cec,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/125409Orig1s109.pdf,73,ind_review,125409,nonclinical-pkpd,Unreviewed strong-term hit
99d4eda5232b2746b7060642,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/219627Orig1s000RiskR.pdf,5,may_proceed,219627,,Unreviewed strong-term hit
9a21b119599e11cf272e01ec,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761173Orig1s000MultidisciplineR.pdf,18,pre_ind,761173,nonclinical-pkpd,Unreviewed strong-term hit
9af94db8f6b9d9fb7c45f124,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761044Orig1s003.pdf,101,may_proceed; pre_ind,761044,clinical,Unreviewed strong-term hit
9b4c4d5bc6fde838a5534ab9,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761134Orig1s000AdminCorres.pdf,31,pre_ind,761134,,Unreviewed strong-term hit
9b51357c395b450d641ec4f4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125514Orig1s055.pdf,122,initial_ind,125514,,Unreviewed strong-term hit
9b51357c395b450d641ec4f4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125514Orig1s055.pdf,164,investigator_brochure,125514,nonclinical-pharmacology; nonclinical-pkpd; clinical,Unreviewed strong-term hit
9b51357c395b450d641ec4f4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125514Orig1s055.pdf,175,investigator_brochure,125514,,Unreviewed strong-term hit
9c2418fc8f4fb3ea170998ea,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214096Orig1s000ChemR.pdf,4,initial_ind,214096,cmc-material,Unreviewed strong-term hit
9c2418fc8f4fb3ea170998ea,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214096Orig1s000ChemR.pdf,9,initial_ind,214096,cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
9c351e2c0012feda48be28fc,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213871Orig1s000OtherR.pdf,75,investigator_brochure,213871,nonclinical-pkpd,Unreviewed strong-term hit
9c7ec37cb09a5fab6aa49db7,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/209575Orig1s000SumR.pdf,3,pre_ind,209575,nonclinical-safety; cmc-material; cmc-stability,Unreviewed strong-term hit
9c7ec37cb09a5fab6aa49db7,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/209575Orig1s000SumR.pdf,17,pre_ind,209575,clinical,Unreviewed strong-term hit
9cf25ff1f8021fabe1a2b69c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213312Orig1s000IntegratedR.pdf,28,pre_ind,213312,nonclinical-pkpd; nonclinical-package; cmc-material; clinical-dose,Unreviewed strong-term hit
9cf25ff1f8021fabe1a2b69c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213312Orig1s000IntegratedR.pdf,29,initial_ind; pre_ind,213312,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-controls; clinical,Unreviewed strong-term hit
9cf25ff1f8021fabe1a2b69c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213312Orig1s000IntegratedR.pdf,42,initial_ind; original_ind_review,213312,nonclinical-pkpd; nonclinical-safety; nonclinical-package; clinical-dose,Unreviewed strong-term hit
9d2704089725fd2b61675b7e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213895Orig1s000MultidisciplineR.pdf,48,pre_ind,213895,cmc-material,Unreviewed strong-term hit
9d5a2a0cad2c3634ba563921,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/220152Orig1s000RiskR.pdf,5,clinical_hold,220152,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
9d65f06c887442f9dfe3be71,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761358Orig1s000MultidisciplineR.pdf,47,initial_ind; may_proceed; pre_ind,761358,,Unreviewed strong-term hit
9d66d31caad96d2ca1dd3e74,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/208969Orig1s000OtherR.pdf,139,pre_ind,208969,cmc-material,Unreviewed strong-term hit
9ddfcd9a0a520d669f0c92fb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/210864Orig1s000PharmR.pdf,7,pre_ind,210864,nonclinical-safety; cmc-material; cmc-stability,Unreviewed strong-term hit
9e754819b3b0f7f83b4a0260,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216665Orig1s000IntegratedR.pdf,194,pre_ind,216665,,Unreviewed strong-term hit
9eacdea6c8d6e032b7474a2f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/125514Orig1s097.pdf,128,investigator_brochure,125514,clinical,Unreviewed strong-term hit
9eacdea6c8d6e032b7474a2f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/125514Orig1s097.pdf,148,initial_ind,125514,clinical,Unreviewed strong-term hit
9ecfa41723dae9774cfd28be,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022331Orig1s001.pdf,70,pre_ind,022331,,Unreviewed strong-term hit
9f15e05c2787acd36c1436da,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214962Orig2s000AdminCorres.pdf,2,pre_ind,214962,,Unreviewed strong-term hit
9f15e05c2787acd36c1436da,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214962Orig2s000AdminCorres.pdf,3,pre_ind,214962,nonclinical-pkpd; clinical,Unreviewed strong-term hit
9f15e05c2787acd36c1436da,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214962Orig2s000AdminCorres.pdf,4,clinical_hold,214962,nonclinical-pkpd; clinical,Unreviewed strong-term hit
9f71b8213b2099b3935ef43f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/050718Orig1s046.pdf,206,ind_review,050718,nonclinical-pkpd,Unreviewed strong-term hit
9fc53f1107fc67a7c65e3c96,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214460Orig1s000, 214461Orig1s000MedR.pdf",48,clinical_hold,214460; 214461,nonclinical-safety,Unreviewed strong-term hit
9fd4f97a1455cc8939fba70f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216718Orig1s000MedR.pdf,21,pre_ind,216718,clinical-dose,Unreviewed strong-term hit
a02f95286fbd658cffb3d6fe,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217645Orig1s000MultidisciplineR.pdf,16,pre_ind,217645,nonclinical-package; cmc-material,Unreviewed strong-term hit
a09a6b8e552049b596453100,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/204629Orig1s002.pdf,89,initial_ind,204629,,Unreviewed strong-term hit
a0fa073c0f19395e5cbc6055,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219972Orig1s000MultidisciplineR.pdf,37,initial_ind; may_proceed,219972,,Unreviewed strong-term hit
a0fa0d87825f04cf5fa9663b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/212501Orig1s000ChemR.pdf,38,pre_ind,212501,cmc-material; cmc-controls,Unreviewed strong-term hit
a1745d30a881a66820183154,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761468Orig1s000MicroR.pdf,15,initial_ind; original_ind_review; pre_ind,761468,cmc-controls,Unreviewed strong-term hit
a1ac3de7435eb0e96f60703a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211616Orig1s000AdminCorres.pdf,3,clinical_hold,211616,nonclinical-pharmacology,Unreviewed strong-term hit
a1ac3de7435eb0e96f60703a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211616Orig1s000AdminCorres.pdf,28,clinical_hold,211616,,Unreviewed strong-term hit
a1ac3de7435eb0e96f60703a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211616Orig1s000AdminCorres.pdf,31,initial_ind,211616,nonclinical-pharmacology; nonclinical-package; clinical,Unreviewed strong-term hit
a1b2f277cc8407ed56bae23e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219155Orig1s000IntegratedR.pdf,203,may_proceed; pre_ind,219155,nonclinical-pharmacology; nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
a1e02d2b960f86c036a83e95,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761417Orig1s000AdminCorres.pdf,21,pre_ind,761417,,Unreviewed strong-term hit
a1e05222a649857cac3ce23e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218158Orig1s000PharmR.pdf,26,initial_ind; pre_ind,218158,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-material; cmc-controls,Unreviewed strong-term hit
a1e05222a649857cac3ce23e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218158Orig1s000PharmR.pdf,29,initial_ind,218158,nonclinical-pharmacology,Unreviewed strong-term hit
a1e05222a649857cac3ce23e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218158Orig1s000PharmR.pdf,39,initial_ind,218158,,Unreviewed strong-term hit
a1e05222a649857cac3ce23e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218158Orig1s000PharmR.pdf,49,initial_ind,218158,,Unreviewed strong-term hit
a1e05222a649857cac3ce23e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218158Orig1s000PharmR.pdf,57,initial_ind,218158,nonclinical-safety; nonclinical-package; clinical-dose,Unreviewed strong-term hit
a2476eef9c89f7eec2e2deb2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213411Orig1s000ChemR.pdf,7,may_proceed,213411,cmc-controls; cmc-stability,Unreviewed strong-term hit
a2476eef9c89f7eec2e2deb2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213411Orig1s000ChemR.pdf,8,may_proceed,213411,cmc-controls; cmc-stability,Unreviewed strong-term hit
a2949b5530f14d4843d8728c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761439Orig2s000AdminCorres.pdf,7,clinical_hold,761439,cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
a2b4e579fb765fb0fec74e26,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/215383Orig1s000AdminCorres.pdf,46,pre_ind,215383,,Unreviewed strong-term hit
a2be55c8ef596acfad730039,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761394Orig1s000AdminCorres.pdf,44,pre_ind,761394,,Unreviewed strong-term hit
a2c8b8b9cbc48843c643d63a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/214927Orig1s000OtherR.pdf,83,investigator_brochure,214927,nonclinical-pkpd,Unreviewed strong-term hit
a362aca4b6f19cf2e6c1c1df,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761458Orig1s000MultidisciplineR.pdf,43,pre_ind,761458,cmc-material; cmc-controls; clinical,Unreviewed strong-term hit
a362aca4b6f19cf2e6c1c1df,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761458Orig1s000MultidisciplineR.pdf,109,pre_ind,761458,nonclinical-pkpd; nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
a362aca4b6f19cf2e6c1c1df,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761458Orig1s000MultidisciplineR.pdf,110,may_proceed,761458,nonclinical-safety; cmc-material,Unreviewed strong-term hit
a362aca4b6f19cf2e6c1c1df,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761458Orig1s000MultidisciplineR.pdf,117,initial_ind; pre_ind,761458,nonclinical-pharmacology; nonclinical-pkpd; nonclinical-safety; cmc-material; cmc-stability,Unreviewed strong-term hit
a376b437410de8e6f7fa31bb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218881Orig1s000MultidisciplineR.pdf,33,clinical_hold; may_proceed,218881,nonclinical-pharmacology; nonclinical-safety,Unreviewed strong-term hit
a382100646ccf1bd61e37497,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211616Orig1s000IntegratedR.pdf,119,clinical_hold,211616,clinical,Unreviewed strong-term hit
a382100646ccf1bd61e37497,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211616Orig1s000IntegratedR.pdf,303,initial_ind,211616,nonclinical-pkpd; nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
a3967d0b6e6ac149f7f8f175,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761244Orig1s000OtherR.pdf,27,may_proceed,761244,,Unreviewed strong-term hit
a40d5105482a6f58ae21ec60,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214231Orig1s000AdminCorres.pdf,28,initial_ind; original_ind_review; pre_ind,214231,nonclinical-pkpd; nonclinical-safety; cmc-material; cmc-controls,Unreviewed strong-term hit
a45cf88f29d43e1a182a970a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212801Orig1s000SumR.pdf,13,may_proceed,212801,clinical,Unreviewed strong-term hit
a4660af8ad6a2e9d1aa9ea3d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215040Orig1s000OtherR.pdf,39,pre_ind,215040,,Unreviewed strong-term hit
a4b5efe9639e7063fac10500,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/219491Orig1s000AdminCorres.pdf,32,initial_ind,219491,nonclinical-pkpd,Unreviewed strong-term hit
a61bafaf7e2992f8eb4f3ae6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219042Orig1s000ChemR.pdf,4,may_proceed,219042,cmc-material,Unreviewed strong-term hit
a64bfa39fd7ce98f1879e2cb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/213246Orig1s008.pdf,88,ind_review,213246,cmc-material; clinical; clinical-dose,Unreviewed strong-term hit
a64bfa39fd7ce98f1879e2cb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/213246Orig1s008.pdf,89,investigator_brochure,213246,nonclinical-safety; clinical,Unreviewed strong-term hit
a64bfa39fd7ce98f1879e2cb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/213246Orig1s008.pdf,90,investigator_brochure,213246,,Unreviewed strong-term hit
a69356ccccc584b5662166a3,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213535Orig1s000AdminCorres.pdf,4,pre_ind,213535,nonclinical-safety,Unreviewed strong-term hit
a6d59e2cc86fc3f7b5c0f1e2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/220185Orig1s000MultidisciplineR.pdf,34,pre_ind,220185,nonclinical-pkpd; nonclinical-package; cmc-material; cmc-controls; cmc-stability; clinical,Unreviewed strong-term hit
a6ff63d8308f8fcdb574d6bc,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/212994Orig1s000AdminCorres.pdf,4,pre_ind,212994,nonclinical-pkpd; nonclinical-package; cmc-material,Unreviewed strong-term hit
a71fe836a50673d4c365cb0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212608Orig1s000AdminCorres.pdf,35,may_proceed,212608,,Unreviewed strong-term hit
a71fe836a50673d4c365cb0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212608Orig1s000AdminCorres.pdf,51,may_proceed,212608,nonclinical-safety,Unreviewed strong-term hit
a71fe836a50673d4c365cb0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212608Orig1s000AdminCorres.pdf,60,investigator_brochure,212608,nonclinical-pkpd; clinical,Unreviewed strong-term hit
a7f5018c42c8209f82b39905,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212728Orig1s000MedR.pdf,22,initial_ind,212728,,Unreviewed strong-term hit
a7f5018c42c8209f82b39905,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212728Orig1s000MedR.pdf,110,ind_review,212728,nonclinical-pkpd,Unreviewed strong-term hit
a8163c288c738ad0e99ed432,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000AdminCorres.pdf,4,clinical_hold,214801,cmc-material; clinical-dose,Unreviewed strong-term hit
a8163c288c738ad0e99ed432,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000AdminCorres.pdf,25,clinical_hold,214801,nonclinical-pharmacology,Unreviewed strong-term hit
a8163c288c738ad0e99ed432,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000AdminCorres.pdf,35,clinical_hold,214801,nonclinical-pkpd,Unreviewed strong-term hit
a8163c288c738ad0e99ed432,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214801Orig1s000AdminCorres.pdf,36,clinical_hold,214801,nonclinical-pharmacology; nonclinical-pkpd; nonclinical-safety; nonclinical-package; clinical-dose,Unreviewed strong-term hit
a82380357011dd0fa2f076e6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761179Orig1s000MultidisciplineR.pdf,25,pre_ind,761179,nonclinical-pkpd; nonclinical-package,Unreviewed strong-term hit
a82380357011dd0fa2f076e6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761179Orig1s000MultidisciplineR.pdf,96,investigator_brochure,761179,clinical,Unreviewed strong-term hit
